Name,Type,Province,District,Review_Author,Rating,User_Review,Photo_URL,Place_ID
Palm Garden Village Hotel,Hotel,North Central,Anuradhapura,Michelle Richardson (Mitzy Mitz),2,"No TV due to monkeys pulling out cable.
Long walk to the reception, in the dark, with no lit paths.
Room service was offered instead of going to restaurant (which is why I think I was the only one there).
Check in was good, with refreshing Sri Lankan orange juice served icy cold.
Quite a few steps up and down through the historic buildings so not good for people with mobility issues",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dvyLkW4Cpcj3dpNu_ENX2GCtzi2cp71jIsvyh0bCyPteQ73OYxGyOUmqLoiK0pSF9rQgyHFdcxtF-ht9q6nyqnTc01kQvj2lGR79UsIN7bgnP_IcU8HWSsodWznXh77KcN4qad7No3VFv71aktKa2M54a0XUL6ghemDhEFv0AbMic-SgHKg8xFMEQMZnqxxlH29S7teHQL_A4TXA_vlg8_09Yi1p8cB05wtevuRiVM59WQCXPLSSBcsh0dMe8iGupFpz0tLqt3A3uzymesQ37EpZFzbrrb1MV0ds6-1kuo8IUt3hrRF0DZmgZ7xrqr2ChEKUBxP-_WdO7oYuZi03YHBOWJMs-EtF6OSmGYFVWN7uYxV-kRGibZnDJ7xuyOtDjhpvAYgpAo4wqnwczn4UBiyyEfPldPobn7cuRq8YxfNTpJlz_eeRIBdc22aodLLtbAnrnKbod95_u0t7UvGPfFxtyZgG-jvj_N8gj_ih_pjhQV8Dy56F6GcpdLKtKph0FGRn4sz_EH6W3OTr5NXyRwBgTYFvfOWqgu9eVJrQbtQH9IP5m9E2WJ170quZ3Td1cu5wJsOWvqLQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJhZPh5oz2_DoR6gN8S91oCdg
Palm Garden Village Hotel,Hotel,North Central,Anuradhapura,Viraj Jayawardane,1,This was the worst hotel that I have been to!!! It was an absolute horror staying there!! I recommend you never ever visit this hotel!! Even the pool has frogs in it.😡😡😡. The whole hotel was under construction but the reception didn' t  imform  us before we arrived!!! The rooms are covered around with water and there are mousquito pupa in the water. The taps don’t provide water at all because the hotel is under construction!!! The rooms too smell so bad as there is really old water puddles around the rooms. Even the parking lot is covered by mud. I felt so mad at this horrible place and I don’t want anyone ever to visit this place!!!😡😡😡😡😤😤😠😠,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dvyLkW4Cpcj3dpNu_ENX2GCtzi2cp71jIsvyh0bCyPteQ73OYxGyOUmqLoiK0pSF9rQgyHFdcxtF-ht9q6nyqnTc01kQvj2lGR79UsIN7bgnP_IcU8HWSsodWznXh77KcN4qad7No3VFv71aktKa2M54a0XUL6ghemDhEFv0AbMic-SgHKg8xFMEQMZnqxxlH29S7teHQL_A4TXA_vlg8_09Yi1p8cB05wtevuRiVM59WQCXPLSSBcsh0dMe8iGupFpz0tLqt3A3uzymesQ37EpZFzbrrb1MV0ds6-1kuo8IUt3hrRF0DZmgZ7xrqr2ChEKUBxP-_WdO7oYuZi03YHBOWJMs-EtF6OSmGYFVWN7uYxV-kRGibZnDJ7xuyOtDjhpvAYgpAo4wqnwczn4UBiyyEfPldPobn7cuRq8YxfNTpJlz_eeRIBdc22aodLLtbAnrnKbod95_u0t7UvGPfFxtyZgG-jvj_N8gj_ih_pjhQV8Dy56F6GcpdLKtKph0FGRn4sz_EH6W3OTr5NXyRwBgTYFvfOWqgu9eVJrQbtQH9IP5m9E2WJ170quZ3Td1cu5wJsOWvqLQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJhZPh5oz2_DoR6gN8S91oCdg
Palm Garden Village Hotel,Hotel,North Central,Anuradhapura,Nadisha Babapulle,2,"The Hotel service was average. However our overall experience was basic. We feel the price was high when comparing it to the experience and facilities.  The hotel has potential to provide a unique experience if only they maintained it regularly. Sadly, it's not maintained well at all. Currently there's alot of construction going on and the pool is not available.  While the rooms were okay and the service was fine, I will not recommend anyone to book a stay in this hotel for the next year until the renovations are complete.  I do not understand why the hotel is giving out room with all the construction going on. The only plus point is, it's located close to the city and temples.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dvyLkW4Cpcj3dpNu_ENX2GCtzi2cp71jIsvyh0bCyPteQ73OYxGyOUmqLoiK0pSF9rQgyHFdcxtF-ht9q6nyqnTc01kQvj2lGR79UsIN7bgnP_IcU8HWSsodWznXh77KcN4qad7No3VFv71aktKa2M54a0XUL6ghemDhEFv0AbMic-SgHKg8xFMEQMZnqxxlH29S7teHQL_A4TXA_vlg8_09Yi1p8cB05wtevuRiVM59WQCXPLSSBcsh0dMe8iGupFpz0tLqt3A3uzymesQ37EpZFzbrrb1MV0ds6-1kuo8IUt3hrRF0DZmgZ7xrqr2ChEKUBxP-_WdO7oYuZi03YHBOWJMs-EtF6OSmGYFVWN7uYxV-kRGibZnDJ7xuyOtDjhpvAYgpAo4wqnwczn4UBiyyEfPldPobn7cuRq8YxfNTpJlz_eeRIBdc22aodLLtbAnrnKbod95_u0t7UvGPfFxtyZgG-jvj_N8gj_ih_pjhQV8Dy56F6GcpdLKtKph0FGRn4sz_EH6W3OTr5NXyRwBgTYFvfOWqgu9eVJrQbtQH9IP5m9E2WJ170quZ3Td1cu5wJsOWvqLQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJhZPh5oz2_DoR6gN8S91oCdg
Palm Garden Village Hotel,Hotel,North Central,Anuradhapura,Sanjeewa Dias,2,"I have stayed this hotel few years back and had really good experiences with room services, pool , staff to food. The stay I had yesterday September 15th with my family was the worst experience I had ever. The team was totally different and new. Most of them are trainees who don’t have experience in the industry. Cleanliness of the premises is very poor. From reception to gusset rooms. Wash room of the front front desk doesn’t have hand wash, accessories are broken and cleanliness is way out. It’s like a common wash room in a public place! I was offered room 111. It was a nice spacious room with nice verandah. The front view is fantastic with greenery! The condition of the bathroom was very poor! Shower was not working properly. The water flow was bad. You won’t be able to have a good shower! The bidet is blocked and water doesn’t drain. The room we stayed seems to be have not been cleaned properly. We noticed termites on the floor. They have built up few lines on the tile. Just imagine the level of attention to detail of the team! In the afternoon I went to the pool with my two children.
Unfortunately, the condition of the pool was far from acceptable during my stay. There were tree leaves scattered all over the surface, and a significant amount had accumulated at the bottom of the pool, making it unpleasant and unsanitary to use. Additionally, the general cleanliness of the pool area seemed to be neglected, which was disappointing, given the expectations I had for the quality of your hotel.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dvyLkW4Cpcj3dpNu_ENX2GCtzi2cp71jIsvyh0bCyPteQ73OYxGyOUmqLoiK0pSF9rQgyHFdcxtF-ht9q6nyqnTc01kQvj2lGR79UsIN7bgnP_IcU8HWSsodWznXh77KcN4qad7No3VFv71aktKa2M54a0XUL6ghemDhEFv0AbMic-SgHKg8xFMEQMZnqxxlH29S7teHQL_A4TXA_vlg8_09Yi1p8cB05wtevuRiVM59WQCXPLSSBcsh0dMe8iGupFpz0tLqt3A3uzymesQ37EpZFzbrrb1MV0ds6-1kuo8IUt3hrRF0DZmgZ7xrqr2ChEKUBxP-_WdO7oYuZi03YHBOWJMs-EtF6OSmGYFVWN7uYxV-kRGibZnDJ7xuyOtDjhpvAYgpAo4wqnwczn4UBiyyEfPldPobn7cuRq8YxfNTpJlz_eeRIBdc22aodLLtbAnrnKbod95_u0t7UvGPfFxtyZgG-jvj_N8gj_ih_pjhQV8Dy56F6GcpdLKtKph0FGRn4sz_EH6W3OTr5NXyRwBgTYFvfOWqgu9eVJrQbtQH9IP5m9E2WJ170quZ3Td1cu5wJsOWvqLQ&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJhZPh5oz2_DoR6gN8S91oCdg
Jetwing Jaffna Hotel,Hotel,Northern,Jaffna,Simon Daniels,5,"The hotel was booked by our tour company. It is in a good location, close to the Dutch Fort and good for exploring the city.
We had a very warm welcome on arrival. The hotel feels new and modern. The room was large, modern and clean with good facilities.
The restaurant was excellent, with a mix of choosing from a set menu some nights and the excellent Sri Lankan buffet on other nights. It seems popular with locals as well as guests.
Recommended.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dFqUg6GX3XgITI4Z7gWv914A-ploMQuw3_noHhKmwyrQOao3XO_dSk5mffA2yx5WGcJsG25XIYBtmd4yabZOJK88rGKgeWEj_GcFZL2ynLVSgZB4Eb1Hv_PA6XlfEpQCwefav9D6CZfTWEuvzDBXD6YqMS4i7OJ6E9FPN13L-G_F52CW5toKxitKaaqhZ-_g0G5fpVa_5ElzGMX_GhOIF0IgxGqJ3Ld8ghMfYPvteUEyfv_sHUOmKqbL7vN0WqIoaAK0Z3M-bAY4fkwuaKGzYyxJwitUDBKFlZigdujHAdFsXZaIo&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ0dVeO6pW_joRXmi1fuoIPIM
Jetwing Jaffna Hotel,Hotel,Northern,Jaffna,jeyshan jeyakumar,5,"We really enjoyed our stay at Jetwing Jaffna! The hotel’s in a great spot — close to everything but still nice and quiet. The rooms are modern, super clean, and have amazing views over the city.

The food was great too — we loved both the breakfast buffet and dinner. Big shoutout to the restaurant team and the rest of the staff — everyone was so friendly, welcoming, and always ready to help.

Definitely one of the best places to stay in Jaffna!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dFqUg6GX3XgITI4Z7gWv914A-ploMQuw3_noHhKmwyrQOao3XO_dSk5mffA2yx5WGcJsG25XIYBtmd4yabZOJK88rGKgeWEj_GcFZL2ynLVSgZB4Eb1Hv_PA6XlfEpQCwefav9D6CZfTWEuvzDBXD6YqMS4i7OJ6E9FPN13L-G_F52CW5toKxitKaaqhZ-_g0G5fpVa_5ElzGMX_GhOIF0IgxGqJ3Ld8ghMfYPvteUEyfv_sHUOmKqbL7vN0WqIoaAK0Z3M-bAY4fkwuaKGzYyxJwitUDBKFlZigdujHAdFsXZaIo&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ0dVeO6pW_joRXmi1fuoIPIM
Jetwing Jaffna Hotel,Hotel,Northern,Jaffna,Sathish VP,5,"My recent stay at Jetwing Jaffna was made truly memorable thanks to the exceptional service provided by Siva, the manager at Skybar. He is a truly caring and attentive individual who consistently went above and beyond his duty to ensure my party and I were perfectly looked after.

From the moment we sat down, Siva’s attention to detail was evident. He didn't just take our orders; he engaged with us to understand our preferences, offering expert recommendations for local spirits and signature cocktails. He was proactive, ensuring our glasses were never empty, and was always available without being intrusive. He genuinely made us feel valued guests, constantly checking in to make sure we were comfortable and had everything we needed—not just at the bar, but often looking out for our overall experience in the hotel lobby area too.

What really stood out was his willingness to go the extra mile. On one occasion, I mentioned being interested in trying some authentic local snacks, and Siva took the initiative to coordinate with the kitchen to bring us a specially prepared sampler plate, complete with a detailed explanation of each item. This level of personalized care and warmth is rare and truly transforms a good hotel experience into a great one.

Siva is a phenomenal asset to the Jetwing Jaffna team. His professional demeanor, combined with his genuinely kind and caring nature, sets a benchmark for hospitality. If you visit Jetwing Jaffna, make sure to seek out Siva at the bar—you are guaranteed the best service.

Highly recommend!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dFqUg6GX3XgITI4Z7gWv914A-ploMQuw3_noHhKmwyrQOao3XO_dSk5mffA2yx5WGcJsG25XIYBtmd4yabZOJK88rGKgeWEj_GcFZL2ynLVSgZB4Eb1Hv_PA6XlfEpQCwefav9D6CZfTWEuvzDBXD6YqMS4i7OJ6E9FPN13L-G_F52CW5toKxitKaaqhZ-_g0G5fpVa_5ElzGMX_GhOIF0IgxGqJ3Ld8ghMfYPvteUEyfv_sHUOmKqbL7vN0WqIoaAK0Z3M-bAY4fkwuaKGzYyxJwitUDBKFlZigdujHAdFsXZaIo&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ0dVeO6pW_joRXmi1fuoIPIM
Jetwing Jaffna Hotel,Hotel,Northern,Jaffna,Sumith Gunawardena,5,"Our stay at Jetwing Jaffna was nothing short of wonderful! From the moment we arrived, the staff welcomed us with genuine Sri Lankan hospitality. The hotel is modern, clean, and offers a perfect blend of comfort and culture right in the heart of Jaffna. We especially loved the rooftop views overlooking the city and the peaceful lagoon in the distance.

The rooms were spacious, well-kept, and thoughtfully designed. Breakfast was a delicious mix of local and western options don’t miss the Jaffna-style dosa and sambol! The location is ideal for exploring temples, markets, and cultural sites on foot or by tuk-tuk.

As a family, we appreciated the calm, safe environment and the attentive staff who made sure even our little one felt at home. If you're visiting Jaffna and want a comfortable, elegant place to unwind, Jetwing Jaffna is the perfect choice. We’ll definitely return!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dFqUg6GX3XgITI4Z7gWv914A-ploMQuw3_noHhKmwyrQOao3XO_dSk5mffA2yx5WGcJsG25XIYBtmd4yabZOJK88rGKgeWEj_GcFZL2ynLVSgZB4Eb1Hv_PA6XlfEpQCwefav9D6CZfTWEuvzDBXD6YqMS4i7OJ6E9FPN13L-G_F52CW5toKxitKaaqhZ-_g0G5fpVa_5ElzGMX_GhOIF0IgxGqJ3Ld8ghMfYPvteUEyfv_sHUOmKqbL7vN0WqIoaAK0Z3M-bAY4fkwuaKGzYyxJwitUDBKFlZigdujHAdFsXZaIo&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ0dVeO6pW_joRXmi1fuoIPIM
Jetwing Jaffna Hotel,Hotel,Northern,Jaffna,90 songs ebi,5,"✨ Beyond the Ocean Travel Guest Experience ✨

🌴 Jetwing Jaffna
Our guests stayed for 3 days at Jetwing Jaffna and had a truly fantastic experience. The rooms are superb, the food is delicious, and the service is excellent. The staff are very friendly, kind, and always ready to help. Overall, it was a superb stay and highly recommended!",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2dFqUg6GX3XgITI4Z7gWv914A-ploMQuw3_noHhKmwyrQOao3XO_dSk5mffA2yx5WGcJsG25XIYBtmd4yabZOJK88rGKgeWEj_GcFZL2ynLVSgZB4Eb1Hv_PA6XlfEpQCwefav9D6CZfTWEuvzDBXD6YqMS4i7OJ6E9FPN13L-G_F52CW5toKxitKaaqhZ-_g0G5fpVa_5ElzGMX_GhOIF0IgxGqJ3Ld8ghMfYPvteUEyfv_sHUOmKqbL7vN0WqIoaAK0Z3M-bAY4fkwuaKGzYyxJwitUDBKFlZigdujHAdFsXZaIo&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ0dVeO6pW_joRXmi1fuoIPIM
Tilko Jaffna City Hotel,Hotel,Northern,Jaffna,Lawith Sooriya,3,"The food was good, but the rooms need improvement. The service was poor, and the cleanliness was not up to the mark. During our first visit, Niroshan at the reception provided excellent service, but this time we didn’t receive the same experience. Hope they improve these areas soon.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cAYFzIieuyQIDv3X1iwVbz7sdGSImOJCWI1EKWT0p6odQoJHHCdNXddgTr2hE2FCVBeeWQB3hNusANw_vCaSJb4zg_5mxphaAFudVLJfwRHrazKQDaVApMThotIGSTFydQGs8SdESr4zJB1KMIIBhSZ1D0tOc4OnggE-gh7OZBoH7pA6UCOwFfPPoep07Dwr5lETuayuGJ8B4b6KmB29y6h02W_QoneM7Q_iiyowSPn4jQW90sVom_qjyjUdWhePGXrnAchTs-U-fB1BtaB4QGxsP0zx957ShCyrovTkkshZ41ve4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJj-j0uapW_joR_M_ukDLY3Uc
Tilko Jaffna City Hotel,Hotel,Northern,Jaffna,Nipuna Wijethunge,5,"Tilko Jaffna City Hotel offers easy access near the Jaffna Ancient Fort. The location is beautiful, with a lovely garden. They don’t require an advance payment when booking, and they call a day before arrival to confirm your availability.

We received a warm welcome. Check-in time is at 2:00 PM and check-out is by 12:00 noon. The reception area was very pleasant.

Rooms are well-maintained, spacious, and clean, with all necessary amenities provided. The balcony area was also nice. Bathroom items were supplied, and the bathroom was very clean.
There’s a pool on the side of the building where the rooms are located. We went for a swim, but the water in the pool was quite warm.

Overall, the hotel is a nice place to stay, offering good rooms at an affordable price.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cAYFzIieuyQIDv3X1iwVbz7sdGSImOJCWI1EKWT0p6odQoJHHCdNXddgTr2hE2FCVBeeWQB3hNusANw_vCaSJb4zg_5mxphaAFudVLJfwRHrazKQDaVApMThotIGSTFydQGs8SdESr4zJB1KMIIBhSZ1D0tOc4OnggE-gh7OZBoH7pA6UCOwFfPPoep07Dwr5lETuayuGJ8B4b6KmB29y6h02W_QoneM7Q_iiyowSPn4jQW90sVom_qjyjUdWhePGXrnAchTs-U-fB1BtaB4QGxsP0zx957ShCyrovTkkshZ41ve4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJj-j0uapW_joR_M_ukDLY3Uc
Tilko Jaffna City Hotel,Hotel,Northern,Jaffna,Snekithy,4,"We stayed for two nights with our kids and had a pleasant experience. The room was clean and ready for us at checkin. The staff were friendly and helpful throughout our stay.

The food was delicious we highly recommend trying the mutton and fish curry, the deviled fish and the Jaffna coffee which was a standout.

Overall, it was a comfortable and enjoyable stay, definitely worth the price we paid.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cAYFzIieuyQIDv3X1iwVbz7sdGSImOJCWI1EKWT0p6odQoJHHCdNXddgTr2hE2FCVBeeWQB3hNusANw_vCaSJb4zg_5mxphaAFudVLJfwRHrazKQDaVApMThotIGSTFydQGs8SdESr4zJB1KMIIBhSZ1D0tOc4OnggE-gh7OZBoH7pA6UCOwFfPPoep07Dwr5lETuayuGJ8B4b6KmB29y6h02W_QoneM7Q_iiyowSPn4jQW90sVom_qjyjUdWhePGXrnAchTs-U-fB1BtaB4QGxsP0zx957ShCyrovTkkshZ41ve4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJj-j0uapW_joR_M_ukDLY3Uc
Tilko Jaffna City Hotel,Hotel,Northern,Jaffna,Vimuth Wickramasinghe,1,"​This is the worst place I have ever stayed.
Don't even considor to stay here.

The entire hotel smells like rotten meat and cigarette smoke.
The toilets are filthy, full of gunk and algae, and housekeeping just wiped the floor instead of cleaning it properly.
The bedsheets weren't fresh and there was no room service.
The mini-fridge didn't work and the balcony was so small it was unusable.
The swimming pool is completely neglected with rotten leaves.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cAYFzIieuyQIDv3X1iwVbz7sdGSImOJCWI1EKWT0p6odQoJHHCdNXddgTr2hE2FCVBeeWQB3hNusANw_vCaSJb4zg_5mxphaAFudVLJfwRHrazKQDaVApMThotIGSTFydQGs8SdESr4zJB1KMIIBhSZ1D0tOc4OnggE-gh7OZBoH7pA6UCOwFfPPoep07Dwr5lETuayuGJ8B4b6KmB29y6h02W_QoneM7Q_iiyowSPn4jQW90sVom_qjyjUdWhePGXrnAchTs-U-fB1BtaB4QGxsP0zx957ShCyrovTkkshZ41ve4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJj-j0uapW_joR_M_ukDLY3Uc
Tilko Jaffna City Hotel,Hotel,Northern,Jaffna,mithuna sriperasath,1,"I booked a session to use the swimming pool there, but unfortunately, the experience was very disappointing. The pool area was smelly and dirty, and the changing rooms had no locks and visible mold. After our visit, both my son and I developed severe skin allergies.",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cAYFzIieuyQIDv3X1iwVbz7sdGSImOJCWI1EKWT0p6odQoJHHCdNXddgTr2hE2FCVBeeWQB3hNusANw_vCaSJb4zg_5mxphaAFudVLJfwRHrazKQDaVApMThotIGSTFydQGs8SdESr4zJB1KMIIBhSZ1D0tOc4OnggE-gh7OZBoH7pA6UCOwFfPPoep07Dwr5lETuayuGJ8B4b6KmB29y6h02W_QoneM7Q_iiyowSPn4jQW90sVom_qjyjUdWhePGXrnAchTs-U-fB1BtaB4QGxsP0zx957ShCyrovTkkshZ41ve4&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJj-j0uapW_joR_M_ukDLY3Uc
North Gate by Jetwing Jaffna,Hotel,Northern,Jaffna,Chandra Mohan,5,"We stayed at Northgate for 3 nights in September. We were 8 of us who were on a tour of the island and Jaffna was our second stop from Colombo. Ideally located comfortable room and good facilities & great service. All of the staff were friendly and helpful but sorry I can only remember Gopi. In my opinion the speciality at this hotel is the authentic Jaffna cuisine every day. Jaffna mutton curry, Jaffna crab curry are a couple I can name but all are delicious. I had the best thosai( Dosa) at North Gate. I will strongly recommend for anyone who really want to experience Jaffna and it’s unique cuisine",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cREr3M3WKnYRcfdQadjGdwm8wtBftjbU8Gg1edVPEJTJlYQtmLnHvkMbzDmTHLnJGtQqBOzR3WSi44f49hpPoeIrHBWL9kp8WCEEjjSpV5Qwt8xdZM3RKMDjFWKzBfnJjj8oJ19tz4sDOuP77LnD026hIGpuu-nzUGUwtPNrxTo4lQH8wPeu59RZR7pHx3F_PJ0pfg6qPKyqUBTOFeaK8IpB0ji6wQo5Gb6FqIMxe7hAWkJwyN3zw0BI90y5RPVc1Uccy4KRUAGa-BtzBuyZds-M8kwHEnnENA1zK1M1zVqsyCSrM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ8Yzt0adW_joRscVUYUjdBS0
North Gate by Jetwing Jaffna,Hotel,Northern,Jaffna,Pauline Matthias,5,"Great hotel. Stayed at the hotel one night. Rooms were really clean and comfortable. A/C , WiFi ,clean bed linen. Very clean swimming pool. The food was amazing! For Dinner we had a four course menu with options for Sri Lankan food, authentic Jaffna food, Western food and others like Kotthu  and Biriyani. Great deserts too. Breakfast was a buffet again with an array of authentic Sri Lankan, Jaffna, and western dishes. Fruits, juices , tea, coffee. etc etc.
The staff in attendance were extremely helpful. I can recommend this hotel without any hesitation. 😊",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cREr3M3WKnYRcfdQadjGdwm8wtBftjbU8Gg1edVPEJTJlYQtmLnHvkMbzDmTHLnJGtQqBOzR3WSi44f49hpPoeIrHBWL9kp8WCEEjjSpV5Qwt8xdZM3RKMDjFWKzBfnJjj8oJ19tz4sDOuP77LnD026hIGpuu-nzUGUwtPNrxTo4lQH8wPeu59RZR7pHx3F_PJ0pfg6qPKyqUBTOFeaK8IpB0ji6wQo5Gb6FqIMxe7hAWkJwyN3zw0BI90y5RPVc1Uccy4KRUAGa-BtzBuyZds-M8kwHEnnENA1zK1M1zVqsyCSrM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ8Yzt0adW_joRscVUYUjdBS0
North Gate by Jetwing Jaffna,Hotel,Northern,Jaffna,Raiza Saldin,5,"I stayed at North Gate Hotel, Jaffna for a 4 day visit and I must say that they give hotels like the Cinnamon chain, a run for their money. From the minute we stepped in, we experienced a warm welcome , thoughtful attention to detail and a charming hospitality that extended through out our stay. From the staff at reception, restaurant to housekeeping, everyone was so courteous and accommodating. A special note for remembering that we had been hunting high and low for Odiyal Kool and the chefs at North Gate Jaffna made it happen.

The hotel is located just a walk away from Jaffna Railway station and was a great base for us to explore the town. We also very much appreciated the work station set up in the lobby area which allowed us to meet with our partners professionally.

A very special mention about the food here. Everything was made to the highest standard, the variety was superb and I really appreciated the options to try both Western and the authentic Yaarl cuisine. In fact I ate mostly Yaarl food during my stay - it was THAT good.

Will definitely return with my family for a holiday 🙏",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AciIO2cREr3M3WKnYRcfdQadjGdwm8wtBftjbU8Gg1edVPEJTJlYQtmLnHvkMbzDmTHLnJGtQqBOzR3WSi44f49hpPoeIrHBWL9kp8WCEEjjSpV5Qwt8xdZM3RKMDjFWKzBfnJjj8oJ19tz4sDOuP77LnD026hIGpuu-nzUGUwtPNrxTo4lQH8wPeu59RZR7pHx3F_PJ0pfg6qPKyqUBTOFeaK8IpB0ji6wQo5Gb6FqIMxe7hAWkJwyN3zw0BI90y5RPVc1Uccy4KRUAGa-BtzBuyZds-M8kwHEnnENA1zK1M1zVqsyCSrM&key=AIzaSyAd3zhAx9H5rTEZ7jtxkkXiTyN48qgdzGQ,ChIJ8Yzt0adW_joRscVUYUjdBS0
